text,label
adversaries may rename legitimate system utilities to try to evade security mechanisms concerning the usage of those utilities,1
security monitoring and control mechanisms may be in place for system utilities adversaries are capable of abusing,1
it may be possible to bypass those security mechanisms by renaming the utility prior to utilization,1
an alternative case occurs when legitimate utility is copied or moved to different directory and renamed to avoid detections based on system utilities executing from non standard paths,1
the cozycar dropper has masqueraded copy of the infected system rundll32 executable that was moved to the malware install directory and renamed according to predefined configuration file,1
gallium used renamed cmd file to evade detection,1
apt32 has moved and renamed pubprn to txt file to avoid detection,1
menupass has renamed certutil and moved it to different location on the system to avoid detection based on use of the tool,1
adversaries may move onto systems possibly those on disconnected or air gapped networks by copying malware to removable media and taking advantage of autorun features when the media is inserted into system and executes,0
in the case of lateral movement this may occur through modification of executable files stored on removable media or by copying malware and renaming it to look like legitimate file to trick users into executing it on separate system,0
in the case of initial access this may occur through manual manipulation of the media modification of systems used to initially format the media or modification to the media firmware itself,0
part of apt28 operation involved using chopstick modules to copy itself to air gapped machines and using files written to usb sticks to transfer data and command traffic,0
usbstealer drops itself onto removable media and relies on autorun to execute the malicious file when user opens the removable media on another system,0
h1n1 has functionality to copy itself to removable media,0
unknown logger is capable of spreading to usb devices,0
dustysky searches for removable media and duplicates itself onto it,0
agent btz drops itself onto removable media devices and creates an autorun inf file with an instruction to run that file,0
when the device is inserted into another system it opens autorun inf and loads the malware,0
apt30 may have used the shipshape malware to move onto air gapped networks,0
shipshape targets removable drives to spread to other systems by modifying the drive to use autorun to execute or by hiding legitimate document files and copying an executable to the folder with the same name as the legitimate document,0
flame contains modules to infect usb sticks and spread laterally to other windows systems the stick is plugged into using autorun functionality,0
njrat can be configured to spread via removable drives,0
ursnif has copied itself to and infected removable drives for propagation,0
usbferry can copy its installer to attached usb storage devices,0
ramsay can spread itself by infecting other portable executable files on removable drives,0
stuxnet can propagate via removable media using an autorun inf file or the lnk vulnerability,0
conficker variants used the windows autorun feature to spread through usb propagation,0
crimson can spread across systems by infecting removable media,0
qakbot has the ability to use removable drives to spread through compromised networks,0
apt28 uses tool to infect connected usb devices and transmit itself to air gapped computers when the infected usb device is inserted,0
darkhotel selective infector modifies executables stored on removable media as method of spreading across computers,0
tropic trooper has attempted to transfer usbferry from an infected usb device by copying an autorun function to the target machine,0
mustang panda has used customized plugx variant which could spread through usb connections,0
adversaries may abuse resource forks to hide malicious code or executables to evade detection and bypass security applications,1
resource fork provides applications structured way to store resources such as thumbnail images menu definitions icons dialog boxes and code,1
usage of resource fork is identifiable when displaying file extended attributes using ls or xattr commands,1
resource forks have been deprecated and replaced with the application bundle structure,1
non localized resources are placed at the top level directory of an application bundle while localized resources are placed in the folder,1
adversaries can use resource forks to hide malicious data that may otherwise be stored directly in files,1
adversaries can execute content with an attached resource fork at specified offset that is moved to an executable location then invoked,1
resource fork content may also be obfuscated until execution,1
keydnap uses resource fork to present macos jpeg or text file icon rather than the executable icon assigned by the operating system,1
adversaries may leverage the resources of co opted systems in order to solve resource intensive problems which may impact system and hosted service availability,0
one common purpose for resource hijacking is to validate transactions of cryptocurrency networks and earn virtual currency,0
adversaries may consume enough system resources to negatively impact and cause affected machines to become unresponsive,0
servers and cloud based systems are common targets because of the high potential for available resources but user endpoint systems may also be compromised and used for resource hijacking and cryptocurrency mining,0
containerized environments may also be targeted due to the ease of deployment via exposed apis and the potential for scaling mining activities by deploying or compromising multiple containers within an environment or cluster,0
additionally some cryptocurrency mining malware kills off processes for competing malware to ensure it not competing for resources,0
loudminer harvested system resources to mine cryptocurrency using xmrig to mine monero,0
skidmap is kernel mode rootkit used for cryptocurrency mining,0
bonadan can download an additional module which has cryptocurrency mining extension,0
cookieminer has loaded coinmining software onto systems to mine for koto cryptocurrency,0
lucifer can use system resources to mine cryptocurrency dropping xmrig to mine monero,0
kinsing has created and run bitcoin cryptocurrency miner,0
hildegard has used xmrig to mine cryptocurrency,0
apt41 deployed monero cryptocurrency mining tool in victim environment,0
rocke has distributed cryptomining malware,0
blue mockingbird has used xmrig to mine cryptocurrency on victim systems,0
teamtnt has deployed xmrig docker images to mine cryptocurrency,0
lazarus group has subset groups like bluenoroff who have used cryptocurrency mining software on victim machines,0
an adversary may revert changes made to cloud instance after they have performed malicious activities in attempt to evade detection and remove evidence of their presence,0
in highly virtualized environments such as cloud based infrastructure this may be accomplished by restoring virtual machine or data storage snapshots through the cloud management dashboard or cloud apis,0
another variation of this technique is to utilize temporary storage attached to the compute instance,0
most cloud providers provide various types of storage including persistent local and ephemeral with the ephemeral types often reset upon stop of the vm,0
adversaries may abuse the right to left override character to disguise string and file name to make it appear benign,1
rtlo is non printing unicode character that causes the text that follows it to be displayed in reverse,1
for example windows screensaver executable named march u202excod scr will display as march rcs docx,1
javascript file named photo high re u202egnp js will be displayed as photo high resj png,1
adversaries may abuse the rtlo character as means of tricking user into executing what they think is benign file type,1
common use of this technique is with spearphishing attachment file since it can trick both end users and defenders if they are not aware of how their tools display and render the rtlo character,1
use of the rtlo character has been seen in many targeted intrusion attempts and criminal activity,1
rtlo can be used in the windows registry as well where regedit displays the reversed characters but the command line tool reg does not by default,1
scarlet mimic has used the left to right override character in self extracting rar archive spearphishing attachment file names,1
ke3chang has used the right to left override character in spearphishing attachment names to trick targets into executing scr and files,1
blacktech has used right to left override to obfuscate the filenames of malicious mail attachments,1
bronze butler has used right to left override to deceive victims into executing several strains of malware,1
ferocious kitten has used right to left override to reverse executables names to make them appear to have different file extensions rather than their real ones,1
adversaries may register rogue domain controller to enable manipulation of active directory data,0
dcshadow may be used to create rogue domain controller,0
dcshadow is method of manipulating active directory data including objects and schemas by registering and simulating the behavior of dc,0
once registered rogue dc may be able to inject and replicate changes into ad infrastructure for any domain object including credentials and keys,0
registering rogue dc involves creating new server and ntdsdsa objects in the configuration partition of the ad schema which requires administrator privileges or the krbtgt hash,0
this technique may bypass system logging and security monitors such as security information and event management products,0
the technique may also be used to alter and delete replication and other associated metadata to obstruct forensic analysis,0
adversaries may also utilize this technique to perform sid history injection and manipulate ad objects to establish backdoors for persistence,0
adversaries may use rootkits to hide the presence of programs files network connections services drivers and other system components,1
rootkits are programs that hide the existence of malware by intercepting and modifying operating system api calls that supply system information,1
rootkits or rootkit enabling functionality may reside at the user or kernel level in the operating system or lower to include hypervisor master boot record or system firmware,1
rootkits have been seen for windows linux and mac os systems,1
poisonivy starts rootkit from malicious file dropped to disk,1
umbreon hides from defenders by hooking libc function calls hiding artifacts that would reveal its presence such as the user account it creates to provide access and undermining strace tool often used to identify malware,1
zeroaccess is kernel mode rootkit,1
uroburos is rootkit used by turla,1
hidedrv is rootkit that hides certain operating system artifacts,1
hacking team uefi rootkit is uefi bios rootkit developed by the company hacking team to persist remote access software on some targeted systems,1
hiddenwasp uses rootkit to hook and implement functions on the system,1
lojax is uefi bios rootkit deployed to persist remote access software on some targeted systems,1
winnti for linux has used modified copy of the open source userland rootkit azazel named libxselinux so to hide the malware operations and network activity,1
hikit is rootkit that has been used by axiom,1
ramsay has included rootkit to evade defenses,1
skidmap is kernel mode rootkit that has the ability to hook system calls to hide specific files and fake network and cpu related statistics to make the cpu load of the infected machine always appear low,1
carberp has used user mode rootkit techniques to remain hidden on the system,1
drovorub has used kernel module rootkit to hide processes files executables and network artifacts from user space view,1
stuxnet uses windows rootkit to mask its binaries and other relevant files,1
ebury has used user mode rootkit techniques to remain hidden on the system,1
caterpillar webshell has module to use rootkit on system,1
hildegard has modified to overwrite readdir and readdir64,1
starts rootkit from malicious file dropped to disk,1
winnti group used rootkit to modify typical server functionality,1
apt28 has used uefi rootkit known as lojax,1
apt41 deployed rootkits on linux systems,1
teamtnt has used the open source rootkit diamorphine to hide cryptocurrency mining activities on the machine,1
adversaries may carry out malicious operations using virtual instance to avoid detection,1
wide variety of virtualization technologies exist that allow for the emulation of computer or computing environment,1
by running malicious code inside of virtual instance adversaries can hide artifacts associated with their behavior from security tools that are unable to monitor activity inside the virtual instance,1
additionally depending on the virtual networking implementation network traffic generated by the virtual instance can be difficult to trace back to the compromised host as the ip address and hostname might not match known values,1
adversaries may utilize native support for virtualization or drop the necessary files to run virtual instance,1
after running virtual instance adversaries may create shared folder between the guest and host with permissions that enable the virtual instance to interact with the host file system,1
loudminer has used qemu and virtualbox to run tiny core linux virtual machine which runs xmrig and makes connections to the c2 server for updates,1
ragnar locker has used virtualbox and stripped windows xp virtual machine to run itself,1
the use of shared folder specified in the configuration enables ragnar locker to encrypt files on the host operating system including files on any mapped drives,1
maze operators have used virtualbox and windows virtual machine to run the ransomware the virtual machine configuration file mapped the shared network drives of the target company presumably so maze can encrypt files on the shared drives as well as the local machine,1
adversaries may abuse rundll32 to proxy execution of malicious code,1
using rundll32 vice executing directly shared modules may avoid triggering security tools that may not monitor execution of the rundll32 process because of allowlists or false positives from normal operations,1
rundll32 is commonly associated with executing dll payloads,1
rundll32 can also be used to execute control panel item files through the undocumented shell32 functions control rundll and control rundllasuser,1
double clicking cpl file also causes rundll32 to execute,1
rundll32 can also be used to execute scripts such as javascript,1
this can be done using syntax similar to this rundll32 javascript mshtml runhtmlapplication document write getobject this behavior has been seen used by malware such as poweliks,1
adversaries may also attempt to obscure malicious code from analysis by abusing the manner in which rundll32 loads dll function names,1
as part of windows compatibility support for various character sets rundll32 will first check for wide then ansi character supported functions before loading the specified function,1
adversaries may therefore obscure malicious code by creating multiple identical exported function names and appending and to harmless ones,1
ddkong uses rundll32 to ensure only single instance of itself is running at once,1
bisonal uses rundll32 to execute as part of the registry run key it adds software microsoft windows currentversion run vert rundll32 qszdez,1
matryoshka uses rundll32 in registry run key value for execution as part of its persistence mechanism,1
pteranodon executes functions using rundll32,1
briba uses rundll32 within registry run keys startup folder entries to execute malicious dlls,1
punchbuggy can load dll using rundll32,1
sakula calls cmd to run various dll files via rundll32,1
streamex uses rundll32 to call an exported function,1
rundll32 is used as way of executing flame at the command line,1
jhuhugit is executed using rundll32,1
after copying itself to dll file variant of elise calls the dll file using rundll32,1
comnie uses rundll32 to load malicious dll,1
the winnti for windows installer loads dll using rundll32,1
variants of emissary have used rundll32 in registry values added to establish persistence,1
felixroot uses rundll32 for executing the dropper program,1
powerduke uses rundll32 to load,1
nokki has used rundll32 for execution,1
advstoreshell has used rundll32 in registry value to establish persistence,1
rtm runs its core dll file using rundll32,1
prikormka uses rundll32 to load its dll,1
mosquito launcher uses rundll32 in registry key value to start the main backdoor capability,1
kwampirs uses rundll32 in registry value added to establish persistence,1
the cozycar dropper copies the system file rundll32 to the install location for the malware then uses the copy of rundll32 to load and execute the main cozycar component,1
greyenergy uses psexec locally in order to execute rundll32 at the highest privileges,1
gh0st rat variant has used rundll32 for execution,1
coreshell is installed via execution of rundll32 with an export named init or initw,1
notpetya uses rundll32 to install itself on remote systems when accessed via psexec or wmic,1
servhelper contains module for downloading and executing dlls that leverages rundll32,1
zxshell has used rundll32 to execute other dlls and named pipes,1
konni has used rundll32 to execute its loader for privilege escalation purposes,1
attor installer plugin can schedule rundll32 to load the dispatcher,1
usbferry can execute rundll32 in memory to avoid detection,1
ragnar locker has used rundll32 to execute components of virtualbox,1
invisimole has used rundll32 for execution,1
polyglotduke can be executed using rundll32,1
fatduke can execute via rundll32,1
blindingcan has used rundll32 to load malicious dll,1
egregor has used rundll32 during execution,1
sunburst used rundll32 to execute payloads,1
evilnum can execute commands and scripts through rundll32,1
bad rabbit has used rundll32 to launch malicious dll as windowsinfpub dat,1
megacortex has used rundll32 to load dll for file encryption,1
sibot has executed downloaded dlls with rundll32,1
cobalt strike can use rundll32 to load dll from the command line,1
envyscout has the ability to proxy execution of malicious files with rundll32,1
boombox can use rundll32 for execution,1
qakbot can use rundll32 to enable c2 communication,1
nativezone has used rundll32 to execute malicious dll,1
copykittens uses rundll32 to load various tools on victims including lateral movement tool named vminst cobalt strike and shellcode,1
apt19 configured its payload to inject into the rundll32,1
apt28 executed chopstick by using rundll32 commands such as rundll32,1
apt28 also executed for first stage dropper using rundll32,1
an apt28 loader trojan saved batch script that uses rundll32 to execute dll payload,1
apt3 has tool that can run dlls,1
muddywater has used malware that leveraged rundll32 in registry run key to execute,1
carbanak installs vnc server software that executes through rundll32,1
apt29 has used rundll32 to execute payloads,1
ta505 has leveraged rundll32 to execute malicious dlls,1
blue mockingbird has executed custom compiled xmrig miner dlls using rundll32,1
sandworm team used backdoor which could execute supplied dll using rundll32,1
apt32 malware has used rundll32 to execute an initial infection process,1
gamaredon group malware has used rundll32 to launch additional malicious components,1
apt41 has used rundll32 to execute loader,1
unc2452 used rundll32 to execute payloads,1
ta551 has used rundll32 to load malicious dlls,1
hafnium has used rundll32 to load malicious dlls,1
apt38 has used rundll32 to execute binaries scripts and control panel item files and to execute code via proxy to avoid triggering security tools,1
adversaries may modify systems in order to manipulate the data as it is accessed and displayed to an end user,0
by manipulating runtime data adversaries may attempt to affect business process organizational understanding and decision making,0
adversaries may alter application binaries used to display data in order to cause runtime manipulations,0
adversaries may also conduct change default file association and masquerading to cause similar effect,0
apt38 has used dyepack fox to manipulate pdf data as it is accessed to remove traces of fraudulent swift transactions from the data displayed to the end user,0
an adversary may forge saml tokens with any permissions claims and lifetimes if they possess valid saml token signing certificate,0
the default lifetime of saml token is one hour but the validity period can be specified in the notonorafter value of the conditions element in token,0
this value can be changed using the accesstokenlifetime in lifetimetokenpolicy,0
forged saml tokens enable adversaries to authenticate across services that use saml as an sso mechanism,0
an adversary may utilize private keys to compromise an organization token signing certificate to create forged saml tokens,0
if the adversary has sufficient permissions to establish new federation trust with their own active directory federation services server they may instead generate their own trusted token signing certificate,0
this differs from steal application access token and other similar behaviors in that the tokens are new and forged by the adversary rather than stolen or intercepted from legitimate users,0
an adversary may gain administrative azure ad privileges if saml token is forged which claims to represent highly privileged account,0
this may lead to use alternate authentication material which may bypass multi factor and other authentication protection mechanisms,0
unc2452 created tokens using compromised saml signing certificates,0
apt29 created tokens using compromised saml signing certificates,0
adversaries may use sid history injection to escalate privileges and bypass access controls,1
the windows security identifier is unique value that identifies user or group account,1
sids are used by windows security in both security descriptors and access tokens,1
an account can hold additional sids in the sid history active directory attribute allowing inter operable account migration between domains,1
with domain administrator rights harvested or well known sid values may be inserted into sid history to enable impersonation of arbitrary users such as enterprise administrators,1
this manipulation may result in elevated access to local resources and access to otherwise inaccessible domains via lateral movement techniques such as remote services smb admin shares or windows remote management,1
adversaries may tamper with sip and trust provider components to mislead the operating system and application control tools when conducting signature validation checks,0
in user mode windows authenticode digital signatures are used to verify file origin and integrity variables that may be used to establish trust in signed code,0
the signature validation process is handled via the winverifytrust application programming interface function which accepts an inquiry and coordinates with the appropriate trust provider which is responsible for validating parameters of signature,0
because of the varying executable file types and corresponding signature formats microsoft created software components called subject interface packages to provide layer of abstraction between api functions and files,0
sips are responsible for enabling api functions to create retrieve calculate and verify signatures,0
unique sips exist for most file formats and are identified by globally unique identifiers,0
similar to code signing adversaries may abuse this architecture to subvert trust controls and bypass security policies that allow only legitimately signed code to execute on system,0
adversaries may hijack sip and trust provider components to mislead operating system and application control tools to classify malicious code as signed by modifying the dll and funcname registry values in hklm software wow6432node microsoft cryptography oid encodingtype cryptsipdllgetsigneddatamsg sip guid that point to the dynamic link library providing sip cryptsipdllgetsigneddatamsg function which retrieves an encoded digital certificate from signed file,0
by pointing to maliciously crafted dll with an exported function that always returns known good signature value rather than the file real signature an adversary can apply an acceptable signature value to all files using that sip,0
modifying the dll and funcname registry values in hklm software wow6432node microsoft cryptography oid encodingtype cryptsipdllverifyindirectdata sip guid that point to the dll providing sip cryptsipdllverifyindirectdata function which validates file computed hash against the signed hash value,0
by pointing to maliciously crafted dll with an exported function that always returns true an adversary can successfully validate any file using that sip,0
this registry value could also be redirected to suitable exported function from an already present dll avoiding the requirement to drop and execute new file on disk,0
modifying the dll and function registry values in hklm software wow6432node microsoft cryptography providers trust finalpolicy trust provider guid that point to the dll providing trust provider finalpolicy function which is where the decoded and parsed signature is checked and the majority of trust decisions are made,0
similar to hijacking sip cryptsipdllverifyindirectdata function this value can be redirected to suitable exported function from an already present dll or maliciously crafted dll,0
note the above hijacks are also possible without modifying the registry via dll search order hijacking,0
hijacking sip or trust provider components can also enable persistent code execution since these malicious components may be invoked by any application that performs code signing or signature validation,0
adversaries may use valid accounts to interact with remote network share using server message block,0
smb is file printer and serial port sharing protocol for windows machines on the same network or domain,0
adversaries may use smb to interact with file shares allowing them to move laterally throughout network,0
linux and macos implementations of smb typically use samba,0
windows systems have hidden network shares that are accessible only to administrators and provide the ability for remote file copy and other administrative functions,0
example network shares include admin and ipc,0
adversaries may use this technique in conjunction with administrator level valid accounts to remotely access networked system over smb to interact with systems using remote procedure calls transfer files and run transferred binaries through remote execution,0
example execution techniques that rely on authenticated sessions over smb are scheduled task service execution and windows management instrumentation,0
adversaries can also use ntlm hashes to access administrator shares on systems with pass the hash and certain configuration and patch levels,0
blackenergy has run plug in on victim to spread through the local network by using psexec and accessing admin shares,0
adversaries can instruct duqu to spread laterally by copying itself to shares it has enumerated and for which it has obtained legitimate credentials,0
the remote host is then infected by using the compromised credentials to schedule task on remote machines that executes the malware,0
shamoon accesses network share enables share access to the target device copies an executable payload to the target system and uses scheduled task to execute the malware,0
the regin malware platform can use windows admin shares to move laterally,0
zwshell has been copied over network shares to move laterally,0
kwampirs copies itself over network shares to move laterally on victim network,0
net crawler uses windows admin shares to establish authenticated sessions to remote systems over smb as part of lateral movement,0
olympic destroyer uses psexec to interact with the admin network share to execute commands on remote systems,0
notpetya can use psexec which interacts with the admin network share to execute commands on remote systems,0
emotet leverages the admin share for lateral movement once the local admin password has been brute forced,0
anchor can support windows execution via smb shares,0
cobalt strike can use window admin shares for lateral movement,0
lucifer can infect victims by brute forcing smb,0
stuxnet propagates to available network shares,0
conti can spread via smb and encrypts files on different hosts potentially compromising an entire network,0
conficker variants spread through netbios share propagation,0
ryuk has used the network share for lateral movement,0
deep panda uses net to connect to network shares using net use commands with compromised credentials,0
ke3chang actors have been known to copy files to the network shares of other computers to move laterally,0
orangeworm has copied its backdoor across open network shares including admin windows windows and windows,0
lazarus group malware sierraalfa accesses the admin share via smb to conduct lateral movement,0
fin8 has attempted to map to on enumerated hosts to test the scope of their current credentials,0
turla used net use commands to connect to lateral systems within network,0
threat group actors mapped network drives using net use,0
apt3 will copy files over to windows admin shares as part of lateral movement,0
apt32 used net to use windows hidden network shares to copy their tools to remote machines for execution,0
apt39 has used smb for lateral movement,0
blue mockingbird has used windows explorer to manually copy malicious files to remote hosts over smb,0
chimera has used windows admin shares to move laterally,0
wizard spider has used smb to drop cobalt strike beacon on domain controller for lateral movement,0
operation wocao has used impacket smbexec py as well as accessing the and ipc shares to move laterally,0
apt41 has transferred implant files using windows admin shares,0
fox kitten has used valid accounts to access smb shares,0
apt28 has mapped network drives using net and administrator credentials,0
sandworm team has run net use to connect to network shares,0
adversaries may target the management information base to collect and mine valuable information in network managed using simple network management protocol,0
the mib is configuration repository that stores variable information accessible via snmp in the form of object identifiers,0
each oid identifies variable that can be read or set and permits active management tasks such as configuration changes through remote modification of these variables,0
snmp can give administrators great insight in their systems such as system information description of hardware physical location and software packages,0
the mib may also contain device operational information including running configuration routing table and interface details,0
adversaries may use snmp queries to collect mib content directly from snmp managed devices in order to collect network information that allows the adversary to build network maps and facilitate future targeted exploitation,0
adversaries may abuse sql stored procedures to establish persistent access to systems,0
sql stored procedures are code that can be saved and reused so that database users do not waste time rewriting frequently used sql queries,0
stored procedures can be invoked via sql statements to the database using the procedure name or via defined events,0
adversaries may craft malicious stored procedures that can provide persistence mechanism in sql database servers,0
to execute operating system commands through sql syntax the adversary may have to enable additional functionality such as xp cmdshell for mssql server,0
microsoft sql server can enable common language runtime integration,0
with clr integration enabled application developers can write stored procedures using any net framework language,0
adversaries may craft or modify clr assemblies that are linked to stored procedures since these clr assemblies can be made to execute arbitrary commands,0
stuxnet used xp cmdshell to store and execute sql code,0
sandworm team has used various ms sql stored procedures,0
adversaries may use valid accounts to log into remote machines using secure shell,0
ssh is protocol that allows authorized users to open remote shells on other computers,0
many linux and macos versions come with ssh installed by default although typically disabled until the user enables it,0
the ssh server can be configured to use standard password authentication or public private keypairs in lieu of or in addition to password,0
in this authentication scenario the user public key must be in special file on the computer running the server that lists which keypairs are allowed to login as that user,0
cobalt strike can ssh to remote service,0
kinsing has used ssh for lateral movement,0
gcman uses putty for lateral movement,0
oilrig has used putty to access compromised systems,0
menupass has used putty secure copy client to transfer data,0
apt39 used secure shell to move laterally among their targets,0
leviathan used ssh for internal reconnaissance,0
temp veles has relied on encrypted ssh based tunnels to transfer tools and for remote command execution,0
rocke has spread its coinminer via ssh,0
fox kitten has used the putty and plink tools for lateral movement,0
fin7 has used ssh to move laterally through victim environments,0
teamtnt has used ssh to connect back to victim machines,0
adversaries may modify the ssh authorized keys file to maintain persistence on victim host,0
linux distributions and macos commonly use key based authentication to secure the authentication process of ssh sessions for remote management,0
the authorized keys file in ssh specifies the ssh keys that can be used for logging into the user account for which the file is configured,0
this file is usually found in the user home directory under lt user home gt,0
users may edit the system ssh config file to modify the directives pubkeyauthentication and rsaauthentication to the value yes to ensure public key and rsa authentication are enabled,0
the ssh config file is usually located under,0
adversaries may modify ssh authorized keys files directly with scripts or shell commands to add their own adversary supplied public keys,0
this ensures that an adversary possessing the corresponding private key may log in as an existing user via ssh,0
skidmap has the ability to add the public key of its handlers to the authorized keys file to maintain persistence on an infected host,0
bundlore creates new key pair with ssh keygen and drops the newly created user key in authorized keys to enable remote login,0
xcsset will create an ssh key if necessary with the ssh keygen rsa home command,0
xcsset will upload private key file to the server to remotely access the host without password,0
teamtnt has added rsa keys in authorized keys,0
adversaries may hijack legitimate user ssh session to move laterally within an environment,0
secure shell is standard means of remote access on linux and macos systems,0
it allows user to connect to another system via an encrypted tunnel commonly authenticating through password certificate or the use of an asymmetric encryption key pair,0
in order to move laterally from compromised host adversaries may take advantage of trust relationships established with other systems via public key authentication in active ssh sessions by hijacking an existing connection to another system,0
this may occur through compromising the ssh agent itself or by having access to the agent socket,0
if an adversary is able to obtain root access then hijacking ssh sessions is likely trivial,0
ssh hijacking differs from use of ssh because it hijacks an existing ssh session rather than creating new session using valid accounts,0
adversaries may search within public scan databases for information about victims that can be used during targeting,0
various online services continuously publish the results of internet scans often harvesting information such as active ip addresses hostnames open ports certificates and even server banners,0
adversaries may search scan databases to gather actionable information,0
threat actors can use online resources and lookup tools to harvest information from these services,0
adversaries may seek information about their already identified targets or use these datasets to discover opportunities for successful breaches,0
information from these sources may reveal opportunities for other forms of reconnaissance or search open websites establishing operational resources or obtain capabilities and initial access or exploit public facing application,0
adversaries may scan victim ip blocks to gather information that can be used during targeting,0
adversaries may scan ip blocks in order to gather victim network information such as which ip addresses are actively in use as well as more detailed information about hosts assigned these addresses,0
scans may range from simple pings to more nuanced scans that may reveal host software via server banners or other network artifacts,0
information from these scans may reveal opportunities for other forms of reconnaissance or search open technical databases establishing operational resources or obtain capabilities and initial access,0
teamtnt has scanned specific lists of target ip addresses,0
adversaries may abuse the windows task scheduler to perform task scheduling for initial or recurring execution of malicious code,0
there are multiple ways to access the task scheduler in windows,0
the schtasks can be run directly on the command line or the task scheduler can be opened through the gui within the administrator tools section of the control panel,0
in some cases adversaries have used net wrapper for the windows task scheduler and alternatively adversaries have used the windows netapi32 library to create scheduled task,0
the deprecated at utility could also be abused by adversaries though at can not access tasks created with schtasks or the control panel,0
an adversary may use windows task scheduler to execute programs at system startup or on scheduled basis for persistence,0
the windows task scheduler can also be abused to conduct remote execution as part of lateral movement and or to run process under the context of specified account,0
badnews creates scheduled task to establish by executing malicious payload every subsequent minute,0
yty establishes persistence by creating scheduled task with the command schtasks daily bigdata path file,0
gravityrat creates scheduled task to ensure it is re executed everyday,0
shamoon copies an executable payload to the target system by using smb admin shares and then scheduling an unnamed task to execute the malware,0
carbon creates several tasks for later execution to continue persistence on the victim machine,0
smoke loader launches scheduled task,0
remotecmd can execute commands remotely by creating new schedule task on the remote system rtm tries to add scheduled task to establish persistence,0
quadagent creates scheduled task to maintain persistence on the victim machine,0
jhuhugit has registered itself as scheduled task to run each time the current user logs in,0
powruner persists through scheduled task that executes it every minute,0
zwshell has used schtasks for execution,0
one persistence mechanism used by cozycar is to register itself as scheduled task,0
oopsie creates scheduled task to run itself every three minutes,0
isminjector creates scheduled tasks to establish persistence,0
helminth has used scheduled task for persistence,0
powerstats has established persistence through scheduled task using the command daily microsoftedge,0
cosmicduke uses scheduled tasks typically named watchmon service for persistence,0
pteranodon schedules tasks to invoke its components in order to establish persistence,0
gazer can establish persistence by creating scheduled task,0
matryoshka can establish persistence by adding scheduled task named microsoft boost kernel optimization,0
trickbot creates scheduled task on the system that provides persistence,0
bondupdater persists using scheduled task that executes every minute,0
notpetya creates task to reboot the system one hour after infection,0
emotet has maintained persistence through scheduled task,0
remexi utilizes scheduled tasks as persistence mechanism,0
revenge rat schedules tasks to run malicious scripts at different intervals,0
servhelper contains modules that will use schtasks to carry out malicious operations,0
sqlrat has created scheduled tasks in appdata roaming microsoft templates,0
evilbunny has executed commands via scheduled tasks,0
the different components of machete are executed by windows task scheduler,0
griffon has used sctasks for persistence,0
hotcroissant has attempted to install scheduled task named java maintenance64 on startup to establish persistence,0
attor installer plugin can schedule new task that loads the dispatcher on boot,0
okrum installer can attempt to achieve persistence by creating scheduled task,0
ramsay can schedule tasks via the windows com api to maintain persistence,0
dyre has the ability to achieve persistence by adding new task in the task scheduler to run every minute,0
backconfig has the ability to use scheduled tasks to repeatedly execute malicious payloads on compromised host,0
valak has used scheduled tasks to execute additional payloads and to gain persistence on compromised host,0
goopy has the ability to maintain persistence by creating scheduled tasks set to run every hour,0
comrat has used scheduled task to launch its powershell loader,0
icedid has created scheduled task that executes every hour to establish persistence,0
invisimole has used scheduled tasks named msst and microsoft windows autochk scheduled to establish persistence,0
anchor can create scheduled task for persistence,0
sorefang can gain persistence through use of scheduled tasks,0
maze has created scheduled tasks using name variants such as windows update security windows update security patches and google chrome security update to launch maze at specific time,0
lucifer has established persistence by creating the following scheduled task schtasks minute qqmusic users userprofile downloads spread,0
bazar can create scheduled task for persistence,0
crutch has the ability to persist using scheduled tasks,0
zebrocy has command to create scheduled task for persistence,0
agent tesla has achieved persistence via scheduled tasks,0
stuxnet schedules network job to execute two minutes after host infection,0
sharpstage has persistence component to write scheduled task for the payload,0
netwire can create scheduled task to establish persistence,0
bad rabbit infpub dat file creates scheduled task to launch malicious executable,0
applejeus has created scheduled system task that runs when user logs in,0
goldmax has used scheduled tasks to maintain persistence,0
babyshark has used scheduled tasks to maintain persistence,0
sibot has been executed via scheduled task,0
ryuk can remotely create scheduled task to execute itself on system,0
rainyday can use scheduled tasks to achieve persistence,0
grimagent has the ability to set persistence using the task scheduler,0
jss loader has the ability to launch scheduled tasks to establish persistence,0
qakbot has the ability to create scheduled tasks for persistence,0
lokibot embedded the commands schtasks microsoft windows diskcleanup silentcleanup inside batch script,0
fin6 has used scheduled tasks to establish persistence for various malware it uses including downloaders known as hardtack and shipbread and frameworkpos,0
an apt3 downloader creates persistence by creating the following scheduled task schtasks mysc onlogon system,0
cobalt group has created windows tasks to establish persistence,0
dragonfly used scheduled tasks to automatically log out of created accounts every hours as well as to execute malicious files,0
oilrig has created scheduled tasks that run vbscript to execute payload on victim machines,0
rancor launched scheduled task to gain persistence using the schtasks command,0
menupass has used script to execute command on target machine via task scheduler,0
patchwork file stealer can run taskscheduler dll to add persistence,0
fin10 has established persistence by using s4u tasks as well as the scheduled task option in powershell empire,0
apt32 has used scheduled tasks to persist on victim systems,0
fin8 has used scheduled tasks to maintain rdp backdoors,0
stealth falcon malware creates scheduled task entitled ie web cache to execute malicious file hourly,0
fin7 malware has created scheduled tasks to establish persistence,0
